iter	Passed	Remaining
4983	2652	2669
4984	2652	2668
4985	2653	2668
4986	2653	2667
4987	2654	2667
4988	2654	2666
4989	2655	2665
4990	2655	2665
4991	2656	2664
4992	2656	2664
4993	2657	2663
4994	2657	2663
4995	2658	2662
4996	2658	2661
4997	2659	2661
4998	2659	2660
4999	2660	2660
5000	2660	2659
5001	2661	2659
5002	2661	2658
5003	2662	2658
5004	2662	2657
5005	2663	2656
5006	2663	2656
5007	2664	2655
5008	2664	2655
5009	2665	2654
5010	2665	2654
5011	2666	2653
5012	2666	2653
5013	2667	2652
5014	2667	2651
5015	2668	2651
5016	2668	2650
5017	2669	2650
5018	2669	2649
5019	2670	2649
5020	2670	2648
5021	2671	2648
5022	2672	2647
5023	2672	2646
5024	2673	2646
5025	2673	2645
5026	2673	2645
5027	2674	2644
5028	2674	2644
5029	2675	2643
5030	2676	2643
5031	2676	2642
5032	2677	2641
5033	2677	2641
5034	2678	2640
5035	2678	2640
5036	2679	2639
5037	2679	2639
5038	2680	2638
5039	2680	2638
5040	2681	2637
5041	2681	2637
5042	2682	2636
5043	2682	2636
5044	2683	2635
5045	2683	2634
5046	2684	2634
5047	2684	2633
5048	2685	2633
5049	2686	2632
5050	2686	2632
5051	2687	2631
5052	2687	2631
5053	2687	2630
5054	2688	2629
5055	2688	2629
5056	2689	2628
5057	2689	2628
5058	2690	2627
5059	2691	2627
5060	2691	2626
5061	2692	2626
5062	2692	2625
5063	2693	2625
5064	2693	2624
5065	2694	2623
5066	2694	2623
5067	2695	2622
5068	2695	2622
5069	2696	2621
5070	2696	2621
5071	2697	2620
5072	2697	2620
5073	2698	2619
5074	2698	2618
5075	2699	2618
5076	2699	2617
5077	2700	2617
5078	2700	2616
5079	2701	2616
5080	2701	2615
5081	2702	2615
5082	2702	2614
5083	2703	2614
5084	2703	2613
5085	2704	2612
5086	2704	2612
5087	2705	2611
5088	2705	2611
5089	2706	2610
5090	2706	2610
5091	2707	2609
5092	2708	2609
5093	2708	2608
5094	2709	2608
5095	2709	2607
5096	2710	2606
5097	2710	2606
5098	2711	2605
5099	2711	2605
5100	2712	2604
5101	2712	2604
5102	2713	2603
5103	2713	2603
5104	2714	2602
5105	2714	2602
5106	2715	2601
5107	2715	2601
5108	2716	2600
5109	2716	2599
5110	2717	2599
5111	2717	2598
5112	2718	2598
5113	2718	2597
5114	2719	2596
5115	2719	2596
5116	2720	2595
5117	2720	2595
5118	2721	2594
5119	2721	2594
5120	2722	2593
5121	2722	2593
5122	2723	2592
5123	2723	2591
5124	2724	2591
5125	2724	2590
5126	2725	2590
5127	2725	2589
5128	2726	2589
5129	2726	2588
5130	2727	2588
5131	2727	2587
5132	2728	2587
5133	2728	2586
5134	2729	2585
5135	2729	2585
5136	2730	2584
5137	2730	2584
5138	2731	2583
5139	2731	2583
5140	2732	2582
5141	2732	2581
5142	2733	2581
5143	2733	2580
5144	2734	2580
5145	2734	2579
5146	2735	2579
5147	2735	2578
5148	2736	2578
5149	2736	2577
5150	2737	2576
5151	2737	2576
5152	2738	2575
5153	2738	2575
5154	2739	2574
5155	2739	2574
5156	2740	2573
5157	2740	2573
5158	2741	2572
5159	2742	2571
5160	2742	2571
5161	2743	2570
5162	2743	2570
5163	2744	2569
5164	2744	2569
5165	2745	2568
5166	2745	2568
5167	2746	2567
5168	2746	2566
5169	2747	2566
5170	2747	2565
5171	2748	2565
5172	2748	2564
5173	2749	2564
5174	2749	2563
5175	2750	2563
5176	2750	2562
5177	2751	2561
5178	2751	2561
5179	2752	2560
5180	2752	2560
5181	2753	2559
5182	2753	2559
5183	2754	2558
5184	2754	2558
5185	2755	2557
5186	2755	2556
5187	2756	2556
5188	2756	2555
5189	2757	2555
5190	2757	2554
5191	2758	2554
5192	2758	2553
5193	2759	2553
5194	2759	2552
5195	2760	2551
5196	2760	2551
5197	2761	2550
5198	2761	2550
5199	2762	2549
5200	2762	2549
5201	2763	2548
5202	2763	2547
5203	2764	2547
5204	2764	2546
5205	2765	2546
5206	2765	2545
5207	2766	2545
5208	2766	2544
5209	2767	2544
5210	2767	2543
5211	2768	2543
5212	2768	2542
5213	2769	2542
5214	2770	2541
5215	2770	2541
5216	2771	2540
5217	2771	2539
5218	2772	2539
5219	2772	2538
5220	2773	2538
5221	2773	2537
5222	2774	2537
5223	2774	2536
5224	2775	2536
5225	2775	2535
5226	2776	2535
5227	2776	2534
5228	2777	2534
5229	2777	2533
5230	2778	2532
5231	2778	2532
5232	2779	2531
5233	2779	2531
5234	2780	2530
5235	2780	2530
5236	2781	2529
5237	2781	2529
5238	2782	2528
5239	2783	2528
5240	2783	2527
5241	2783	2526
5242	2784	2526
5243	2784	2525
5244	2785	2525
5245	2786	2524
5246	2786	2524
5247	2787	2523
5248	2787	2523
5249	2788	2522
5250	2788	2522
5251	2789	2521
5252	2789	2520
5253	2790	2520
5254	2790	2519
5255	2791	2519
5256	2791	2518
5257	2792	2518
5258	2792	2517
5259	2793	2516
5260	2793	2516
5261	2794	2515
5262	2794	2515
5263	2795	2514
5264	2795	2514
5265	2796	2513
5266	2796	2513
5267	2797	2512
5268	2797	2511
5269	2798	2511
5270	2798	2510
5271	2799	2510
5272	2799	2509
5273	2800	2509
5274	2800	2508
5275	2800	2507
5276	2801	2507
5277	2801	2506
5278	2802	2506
5279	2802	2505
5280	2803	2505
5281	2803	2504
5282	2804	2503
5283	2804	2503
5284	2805	2502
5285	2805	2502
5286	2806	2501
5287	2806	2501
5288	2807	2500
5289	2807	2500
5290	2808	2499
5291	2809	2499
5292	2809	2498
5293	2809	2497
5294	2810	2497
5295	2810	2496
5296	2811	2496
5297	2812	2495
5298	2812	2495
5299	2813	2494
5300	2813	2493
5301	2813	2493
5302	2814	2492
5303	2814	2492
5304	2815	2491
5305	2815	2491
5306	2816	2490
5307	2816	2490
5308	2817	2489
5309	2817	2488
5310	2818	2488
5311	2818	2487
5312	2819	2487
5313	2819	2486
5314	2820	2486
5315	2821	2485
5316	2821	2485
5317	2822	2484
5318	2822	2484
5319	2823	2483
5320	2823	2482
5321	2824	2482
5322	2824	2481
5323	2824	2481
5324	2825	2480
5325	2825	2479
5326	2826	2479
5327	2826	2478
5328	2827	2478
5329	2827	2477
5330	2828	2477
5331	2828	2476
5332	2829	2476
5333	2829	2475
5334	2830	2474
5335	2830	2474
5336	2831	2473
5337	2831	2473
5338	2832	2472
5339	2832	2472
5340	2833	2471
5341	2833	2471
5342	2834	2470
5343	2834	2469
5344	2835	2469
5345	2835	2468
5346	2836	2468
5347	2836	2467
5348	2837	2467
5349	2837	2466
5350	2838	2466
5351	2838	2465
5352	2839	2465
5353	2840	2464
5354	2840	2463
5355	2841	2463
5356	2841	2462
5357	2842	2462
5358	2842	2461
5359	2843	2461
5360	2843	2460
5361	2844	2460
5362	2844	2459
5363	2845	2458
5364	2845	2458
5365	2846	2457
5366	2846	2457
5367	2847	2456
5368	2847	2456
5369	2848	2455
5370	2848	2455
5371	2849	2454
5372	2849	2453
5373	2850	2453
5374	2850	2452
5375	2851	2452
5376	2851	2451
5377	2852	2451
5378	2852	2450
5379	2853	2449
5380	2853	2449
5381	2854	2449
5382	2854	2448
5383	2855	2448
5384	2855	2447
5385	2856	2447
5386	2857	2446
5387	2857	2446
5388	2858	2445
5389	2858	2444
5390	2859	2444
5391	2859	2443
5392	2860	2443
5393	2860	2442
5394	2861	2442
5395	2861	2441
5396	2862	2441
5397	2862	2440
5398	2863	2440
5399	2863	2439
5400	2864	2439
5401	2864	2438
5402	2865	2438
5403	2865	2437
5404	2866	2436
5405	2867	2436
5406	2867	2435
5407	2868	2435
5408	2868	2434
5409	2869	2434
5410	2869	2433
5411	2870	2433
5412	2870	2432
5413	2871	2432
5414	2871	2431
5415	2872	2431
5416	2872	2430
5417	2873	2430
5418	2873	2429
5419	2874	2429
5420	2875	2428
5421	2875	2427
5422	2876	2427
5423	2876	2426
5424	2877	2426
5425	2877	2425
5426	2878	2425
5427	2878	2424
5428	2879	2424
5429	2879	2423
5430	2880	2422
5431	2880	2422
5432	2881	2421
5433	2881	2421
5434	2882	2420
5435	2882	2420
5436	2883	2419
5437	2883	2419
5438	2884	2418
5439	2884	2418
5440	2885	2417
5441	2885	2416
5442	2886	2416
5443	2886	2415
5444	2887	2415
5445	2887	2414
5446	2888	2414
5447	2888	2413
5448	2889	2412
5449	2889	2412
5450	2890	2411
5451	2890	2411
5452	2891	2410
5453	2891	2410
5454	2892	2409
5455	2892	2409
5456	2893	2408
5457	2893	2408
5458	2894	2407
5459	2894	2407
5460	2895	2406
5461	2895	2406
5462	2896	2405
5463	2896	2404
5464	2897	2404
5465	2897	2403
5466	2898	2403
5467	2898	2402
5468	2899	2402
5469	2899	2401
5470	2900	2401
5471	2901	2400
5472	2901	2400
5473	2902	2399
5474	2902	2398
5475	2903	2398
5476	2903	2397
5477	2904	2397
5478	2904	2396
5479	2905	2396
5480	2905	2395
5481	2906	2395
5482	2906	2394
5483	2907	2394
5484	2907	2393
5485	2908	2392
5486	2908	2392
5487	2909	2391
5488	2909	2391
5489	2910	2390
5490	2910	2390
5491	2911	2389
5492	2911	2388
5493	2912	2388
5494	2912	2387
5495	2913	2387
5496	2913	2386
5497	2914	2386
5498	2914	2385
5499	2915	2385
5500	2915	2384
5501	2916	2384
5502	2916	2383
5503	2917	2383
5504	2917	2382
5505	2918	2382
5506	2918	2381
5507	2919	2380
5508	2919	2380
5509	2920	2379
5510	2920	2379
5511	2921	2378
5512	2921	2378
5513	2922	2377
5514	2922	2377
5515	2923	2376
5516	2923	2375
5517	2924	2375
5518	2924	2374
5519	2925	2374
5520	2925	2373
5521	2926	2373
5522	2927	2372
5523	2927	2372
5524	2928	2371
5525	2928	2371
5526	2929	2370
5527	2929	2370
5528	2930	2369
5529	2930	2368
5530	2931	2368
5531	2931	2367
5532	2932	2367
5533	2932	2366
5534	2933	2366
5535	2933	2365
5536	2934	2365
5537	2934	2364
5538	2935	2363
5539	2935	2363
5540	2936	2362
5541	2936	2362
5542	2937	2361
5543	2937	2361
5544	2938	2360
5545	2938	2360
5546	2939	2359
5547	2939	2359
5548	2940	2358
5549	2940	2358
5550	2941	2357
5551	2942	2357
5552	2942	2356
5553	2942	2355
5554	2943	2355
5555	2944	2354
5556	2944	2354
5557	2945	2353
5558	2945	2353
5559	2946	2352
5560	2946	2352
5561	2947	2351
5562	2947	2351
5563	2948	2350
5564	2948	2350
5565	2949	2349
5566	2949	2348
5567	2950	2348
5568	2950	2347
5569	2951	2347
5570	2951	2346
5571	2952	2346
5572	2952	2345
5573	2953	2345
5574	2953	2344
5575	2954	2343
5576	2954	2343
5577	2955	2342
5578	2955	2342
5579	2956	2341
5580	2956	2341
5581	2957	2340
5582	2957	2340
5583	2958	2339
5584	2958	2339
5585	2959	2338
5586	2959	2338
5587	2960	2337
5588	2961	2336
5589	2961	2336
5590	2962	2335
5591	2962	2335
5592	2963	2334
5593	2963	2334
5594	2964	2333
5595	2964	2333
5596	2965	2332
5597	2965	2332
5598	2966	2331
5599	2966	2330
5600	2967	2330
5601	2967	2329
5602	2968	2329
5603	2968	2328
5604	2969	2328
5605	2969	2327
5606	2970	2327
5607	2970	2326
5608	2971	2326
5609	2971	2325
5610	2972	2324
5611	2972	2324
5612	2973	2323
5613	2973	2323
5614	2974	2322
5615	2974	2322
5616	2975	2321
5617	2975	2321
5618	2976	2320
5619	2976	2319
5620	2977	2319
5621	2977	2318
5622	2978	2318
5623	2978	2317
5624	2979	2317
5625	2979	2316
5626	2980	2316
5627	2980	2315
5628	2981	2314
5629	2981	2314
5630	2982	2313
5631	2982	2313
5632	2983	2312
5633	2983	2312
5634	2984	2311
5635	2984	2311
5636	2985	2310
5637	2985	2310
5638	2986	2309
5639	2986	2309
5640	2987	2308
5641	2987	2307
5642	2988	2307
5643	2988	2306
5644	2989	2306
5645	2989	2305
5646	2990	2305
5647	2990	2304
5648	2991	2304
5649	2991	2303
5650	2992	2303
5651	2993	2302
5652	2993	2301
5653	2994	2301
5654	2994	2300
5655	2995	2300
5656	2995	2299
5657	2996	2299
5658	2996	2298
5659	2997	2298
5660	2997	2297
5661	2998	2297
5662	2999	2296
5663	2999	2296
5664	3000	2295
5665	3000	2295
5666	3001	2294
5667	3001	2294
5668	3002	2293
5669	3002	2293
5670	3003	2292
5671	3003	2292
5672	3004	2291
5673	3004	2291
5674	3005	2290
5675	3006	2289
5676	3006	2289
5677	3006	2288
5678	3007	2288
5679	3007	2287
5680	3008	2287
5681	3008	2286
5682	3009	2286
5683	3009	2285
5684	3010	2284
5685	3010	2284
5686	3011	2283
5687	3011	2283
5688	3012	2282
5689	3012	2282
5690	3013	2281
5691	3013	2281
5692	3014	2280
5693	3015	2280
5694	3015	2279
5695	3016	2279
5696	3016	2278
5697	3017	2277
5698	3017	2277
5699	3018	2276
5700	3018	2276
5701	3019	2275
5702	3019	2275
5703	3020	2274
5704	3020	2274
5705	3021	2273
5706	3021	2273
5707	3022	2272
5708	3022	2271
5709	3023	2271
5710	3023	2270
5711	3024	2270
5712	3024	2269
5713	3025	2269
5714	3025	2268
5715	3026	2267
5716	3026	2267
5717	3027	2266
5718	3027	2266
5719	3028	2265
5720	3028	2265
5721	3029	2264
5722	3029	2264
5723	3030	2263
5724	3030	2263
5725	3031	2262
5726	3031	2262
5727	3032	2261
5728	3032	2260
5729	3033	2260
5730	3033	2259
5731	3034	2259
5732	3034	2258
5733	3035	2258
5734	3035	2257
5735	3036	2257
5736	3036	2256
5737	3037	2256
5738	3037	2255
5739	3038	2254
5740	3038	2254
5741	3039	2253
5742	3039	2253
5743	3040	2252
5744	3040	2252
5745	3041	2251
5746	3041	2251
5747	3042	2250
5748	3042	2250
5749	3043	2249
5750	3043	2248
5751	3044	2248
5752	3044	2247
5753	3045	2247
5754	3045	2246
5755	3046	2246
5756	3046	2245
5757	3047	2245
5758	3048	2244
5759	3048	2244
5760	3049	2243
5761	3049	2243
5762	3050	2242
5763	3050	2242
5764	3051	2241
5765	3051	2240
5766	3052	2240
5767	3052	2239
5768	3053	2239
5769	3053	2238
5770	3054	2238
5771	3054	2237
5772	3055	2237
5773	3055	2236
5774	3056	2236
5775	3056	2235
5776	3057	2234
5777	3057	2234
5778	3058	2233
5779	3059	2233
5780	3059	2232
5781	3060	2232
5782	3060	2231
5783	3061	2231
5784	3061	2230
5785	3062	2230
5786	3062	2229
5787	3063	2229
5788	3063	2228
5789	3064	2228
5790	3064	2227
5791	3065	2227
5792	3065	2226
5793	3066	2226
5794	3067	2225
5795	3067	2224
5796	3067	2224
5797	3068	2223
5798	3069	2223
5799	3069	2222
5800	3070	2222
5801	3070	2221
5802	3071	2221
5803	3071	2220
5804	3072	2220
5805	3072	2219
5806	3073	2219
5807	3073	2218
5808	3074	2217
5809	3074	2217
5810	3075	2216
5811	3075	2216
5812	3076	2215
5813	3076	2215
5814	3077	2214
5815	3077	2214
5816	3078	2213
5817	3078	2213
5818	3079	2212
5819	3079	2211
5820	3080	2211
5821	3080	2210
5822	3081	2210
5823	3081	2209
5824	3082	2209
5825	3082	2208
5826	3083	2208
5827	3083	2207
5828	3084	2207
5829	3084	2206
5830	3085	2205
5831	3085	2205
5832	3086	2204
5833	3086	2204
5834	3087	2203
5835	3087	2203
5836	3088	2202
5837	3088	2202
5838	3089	2201
5839	3090	2201
5840	3090	2200
5841	3091	2200
5842	3091	2199
5843	3092	2199
5844	3092	2198
5845	3093	2197
5846	3093	2197
5847	3094	2196
5848	3094	2196
5849	3095	2195
5850	3095	2195
5851	3096	2194
5852	3096	2194
5853	3097	2193
5854	3097	2193
5855	3098	2192
5856	3098	2191
5857	3099	2191
5858	3099	2190
5859	3100	2190
5860	3100	2189
5861	3101	2189
5862	3101	2188
5863	3102	2188
5864	3102	2187
5865	3103	2186
5866	3103	2186
5867	3104	2185
5868	3104	2185
5869	3105	2184
5870	3105	2184
5871	3106	2183
5872	3106	2183
5873	3107	2182
5874	3107	2182
5875	3108	2181
5876	3108	2181
5877	3109	2180
5878	3110	2180
5879	3110	2179
5880	3111	2178
5881	3111	2178
5882	3112	2177
5883	3112	2177
5884	3113	2176
5885	3113	2176
5886	3114	2175
5887	3114	2175
5888	3115	2174
5889	3115	2174
5890	3116	2173
5891	3116	2172
5892	3117	2172
5893	3117	2171
5894	3118	2171
5895	3118	2170
5896	3119	2170
5897	3119	2169
5898	3120	2169
5899	3120	2168
5900	3121	2168
5901	3121	2167
5902	3122	2167
5903	3122	2166
5904	3123	2165
5905	3123	2165
5906	3124	2164
5907	3124	2164
5908	3125	2163
5909	3125	2163
5910	3126	2162
5911	3126	2162
5912	3127	2161
5913	3127	2161
5914	3128	2160
5915	3129	2160
5916	3129	2159
5917	3130	2158
5918	3130	2158
5919	3131	2157
5920	3131	2157
5921	3132	2156
5922	3132	2156
5923	3133	2155
5924	3133	2155
5925	3134	2154
5926	3134	2154
5927	3135	2153
5928	3135	2153
5929	3136	2152
5930	3136	2151
5931	3137	2151
5932	3137	2150
5933	3138	2150
5934	3138	2149
5935	3139	2149
5936	3139	2148
5937	3140	2148
5938	3141	2147
5939	3141	2147
5940	3142	2146
5941	3142	2146
5942	3143	2145
5943	3143	2145
5944	3144	2144
5945	3144	2144
5946	3145	2143
5947	3145	2142
5948	3146	2142
5949	3146	2141
5950	3147	2141
5951	3147	2140
5952	3148	2140
5953	3148	2139
5954	3149	2139
5955	3149	2138
5956	3150	2138
5957	3150	2137
5958	3151	2137
5959	3151	2136
5960	3152	2136
5961	3152	2135
5962	3153	2134
5963	3153	2134
5964	3154	2133
5965	3154	2133
5966	3155	2132
5967	3155	2132
5968	3156	2131
5969	3156	2131
5970	3157	2130
5971	3158	2130
5972	3158	2129
5973	3159	2128
5974	3159	2128
5975	3160	2127
5976	3160	2127
5977	3161	2126
5978	3161	2126
5979	3162	2125
5980	3162	2125
5981	3163	2124
5982	3163	2124
5983	3164	2123
5984	3164	2123
5985	3165	2122
5986	3165	2122
5987	3166	2121
5988	3166	2120
5989	3167	2120
5990	3167	2119
5991	3168	2119
5992	3168	2118
5993	3169	2118
5994	3170	2117
5995	3170	2117
5996	3171	2116
5997	3171	2116
5998	3172	2115
5999	3172	2115
6000	3173	2114
6001	3173	2113
6002	3174	2113
6003	3174	2112
6004	3175	2112
6005	3175	2111
6006	3176	2111
6007	3176	2110
6008	3177	2110
6009	3177	2109
6010	3178	2109
6011	3178	2108
6012	3179	2108
6013	3179	2107
6014	3180	2107
6015	3181	2106
6016	3181	2106
6017	3182	2105
6018	3182	2104
6019	3183	2104
6020	3183	2103
6021	3184	2103
6022	3184	2102
6023	3185	2102
6024	3185	2101
6025	3186	2101
6026	3186	2100
6027	3187	2100
6028	3187	2099
6029	3188	2099
6030	3188	2098
6031	3189	2098
6032	3189	2097
6033	3190	2097
6034	3191	2096
6035	3191	2096
6036	3192	2095
6037	3192	2094
6038	3193	2094
6039	3193	2093
6040	3194	2093
6041	3194	2092
6042	3195	2092
6043	3195	2091
6044	3196	2091
6045	3196	2090
6046	3197	2090
6047	3197	2089
6048	3198	2088
6049	3198	2088
6050	3199	2087
6051	3199	2087
6052	3200	2086
6053	3200	2086
6054	3201	2085
6055	3201	2085
6056	3202	2084
6057	3202	2084
6058	3203	2083
6059	3203	2083
6060	3204	2082
6061	3204	2082
6062	3205	2081
6063	3205	2080
6064	3206	2080
6065	3206	2079
6066	3207	2079
6067	3208	2078
6068	3208	2078
6069	3209	2077
6070	3209	2077
6071	3210	2076
6072	3210	2076
6073	3211	2075
6074	3211	2075
6075	3212	2074
6076	3212	2073
6077	3213	2073
6078	3213	2072
6079	3214	2072
6080	3214	2071
6081	3215	2071
6082	3215	2070
6083	3216	2070
6084	3216	2069
6085	3217	2069
6086	3217	2068
6087	3218	2067
6088	3218	2067
6089	3219	2066
6090	3219	2066
6091	3220	2065
6092	3220	2065
6093	3221	2064
6094	3221	2064
6095	3222	2063
6096	3222	2063
6097	3223	2062
6098	3224	2062
6099	3224	2061
6100	3225	2061
6101	3225	2060
6102	3226	2060
6103	3226	2059
6104	3227	2058
6105	3227	2058
6106	3228	2057
6107	3228	2057
6108	3229	2056
6109	3229	2056
6110	3230	2055
6111	3230	2055
6112	3231	2054
6113	3231	2054
6114	3232	2053
6115	3232	2052
6116	3233	2052
6117	3233	2051
6118	3234	2051
6119	3234	2050
6120	3235	2050
6121	3235	2049
6122	3236	2049
6123	3236	2048
6124	3237	2048
6125	3237	2047
6126	3238	2047
6127	3238	2046
6128	3239	2046
6129	3240	2045
6130	3240	2044
6131	3241	2044
6132	3241	2043
6133	3242	2043
6134	3242	2042
6135	3243	2042
6136	3243	2041
6137	3244	2041
6138	3244	2040
6139	3245	2040
6140	3245	2039
6141	3246	2038
6142	3246	2038
6143	3247	2037
6144	3247	2037
6145	3248	2036
6146	3248	2036
6147	3249	2035
6148	3249	2035
6149	3250	2034
6150	3250	2034
6151	3251	2033
6152	3251	2033
6153	3252	2032
6154	3252	2031
6155	3253	2031
6156	3253	2030
6157	3254	2030
6158	3254	2029
6159	3255	2029
6160	3255	2028
6161	3256	2028
6162	3256	2027
6163	3257	2027
6164	3258	2026
6165	3258	2026
6166	3258	2025
6167	3259	2025
6168	3259	2024
6169	3260	2023
6170	3260	2023
6171	3261	2022
6172	3261	2022
6173	3262	2021
6174	3262	2021
6175	3263	2020
6176	3263	2020
6177	3264	2019
6178	3264	2019
6179	3265	2018
6180	3266	2017
6181	3266	2017
6182	3267	2016
6183	3267	2016
6184	3268	2015
6185	3268	2015
6186	3269	2014
6187	3269	2014
6188	3270	2013
6189	3270	2013
6190	3271	2012
6191	3271	2012
6192	3272	2011
6193	3272	2010
6194	3273	2010
6195	3273	2009
6196	3274	2009
6197	3274	2008
6198	3275	2008
6199	3275	2007
6200	3276	2007
6201	3276	2006
6202	3277	2006
6203	3277	2005
6204	3278	2004
6205	3278	2004
6206	3279	2003
6207	3279	2003
6208	3280	2002
6209	3280	2002
6210	3281	2001
6211	3281	2001
6212	3282	2000
6213	3282	2000
6214	3283	1999
6215	3283	1998
6216	3284	1998
6217	3284	1997
6218	3285	1997
6219	3285	1996
6220	3286	1996
6221	3286	1995
6222	3287	1995
6223	3287	1994
6224	3288	1994
6225	3288	1993
6226	3289	1993
6227	3289	1992
6228	3290	1991
6229	3290	1991
6230	3291	1990
6231	3291	1990
6232	3292	1989
6233	3292	1989
6234	3293	1988
6235	3294	1988
6236	3294	1987
6237	3295	1987
6238	3295	1986
6239	3296	1986
6240	3296	1985
6241	3297	1984
6242	3297	1984
6243	3298	1983
6244	3298	1983
6245	3299	1982
6246	3299	1982
6247	3300	1981
6248	3300	1981
6249	3301	1980
6250	3301	1980
6251	3302	1979
6252	3302	1979
6253	3303	1978
6254	3303	1977
6255	3304	1977
6256	3304	1976
6257	3305	1976
6258	3305	1975
6259	3306	1975
6260	3306	1974
6261	3307	1974
6262	3307	1973
6263	3308	1972
6264	3308	1972
6265	3308	1971
6266	3309	1971
6267	3310	1970
6268	3310	1970
6269	3311	1969
6270	3311	1969
6271	3312	1968
6272	3312	1968
6273	3313	1967
6274	3313	1967
6275	3314	1966
6276	3314	1966
6277	3315	1965
6278	3315	1964
6279	3316	1964
6280	3316	1963
6281	3317	1963
6282	3317	1962
6283	3318	1962
6284	3318	1961
6285	3319	1961
6286	3319	1960
6287	3320	1960
6288	3320	1959
6289	3321	1959
6290	3321	1958
6291	3322	1957
6292	3322	1957
6293	3323	1956
6294	3323	1956
6295	3324	1955
6296	3324	1955
6297	3325	1954
6298	3325	1954
6299	3326	1953
6300	3326	1952
6301	3327	1952
6302	3327	1951
6303	3328	1951
6304	3328	1950
6305	3329	1950
6306	3329	1949
6307	3330	1949
6308	3330	1948
6309	3331	1948
6310	3331	1947
6311	3332	1947
6312	3333	1946
6313	3333	1946
6314	3334	1945
6315	3334	1945
6316	3335	1944
6317	3335	1944
6318	3336	1943
6319	3336	1942
6320	3337	1942
6321	3337	1941
6322	3338	1941
6323	3338	1940
6324	3339	1940
6325	3339	1939
6326	3340	1939
6327	3340	1938
6328	3341	1938
6329	3341	1937
6330	3342	1937
6331	3342	1936
6332	3343	1936
6333	3344	1935
6334	3344	1935
6335	3345	1934
6336	3345	1933
6337	3346	1933
6338	3346	1932
6339	3347	1932
6340	3347	1931
6341	3348	1931
6342	3349	1930
6343	3349	1930
6344	3350	1929
6345	3350	1929
6346	3351	1928
6347	3351	1928
6348	3352	1927
6349	3352	1927
6350	3353	1926
6351	3353	1926
6352	3354	1925
6353	3354	1924
6354	3355	1924
6355	3355	1923
6356	3356	1923
6357	3356	1922
6358	3357	1922
6359	3357	1921
6360	3358	1921
6361	3358	1920
6362	3359	1920
6363	3359	1919
6364	3360	1918
6365	3360	1918
6366	3361	1917
6367	3361	1917
6368	3362	1916
6369	3362	1916
6370	3363	1915
6371	3363	1915
6372	3364	1914
6373	3364	1914
6374	3365	1913
6375	3365	1913
6376	3366	1912
6377	3367	1912
6378	3367	1911
6379	3368	1911
6380	3368	1910
6381	3368	1909
6382	3369	1909
6383	3369	1908
6384	3370	1908
6385	3370	1907
6386	3371	1907
6387	3371	1906
6388	3372	1906
6389	3373	1905
6390	3373	1905
6391	3374	1904
6392	3374	1904
6393	3375	1903
6394	3375	1902
6395	3376	1902
6396	3376	1901
6397	3377	1901
6398	3377	1900
6399	3378	1900
6400	3378	1899
6401	3379	1899
6402	3379	1898
6403	3380	1898
6404	3380	1897
6405	3381	1897
6406	3381	1896
6407	3382	1895
6408	3382	1895
6409	3383	1894
6410	3383	1894
6411	3384	1893
6412	3384	1893
6413	3385	1892
6414	3385	1892
6415	3386	1891
6416	3386	1891
6417	3387	1890
6418	3387	1890
6419	3388	1889
6420	3388	1888
6421	3389	1888
6422	3390	1887
6423	3390	1887
6424	3391	1886
6425	3391	1886
6426	3392	1885
6427	3392	1885
6428	3393	1884
6429	3393	1884
6430	3394	1883
6431	3394	1883
6432	3395	1882
6433	3395	1882
6434	3396	1881
6435	3396	1881
6436	3397	1880
6437	3397	1879
6438	3398	1879
6439	3398	1878
6440	3399	1878
6441	3399	1877
6442	3400	1877
6443	3400	1876
6444	3401	1876
6445	3401	1875
6446	3402	1875
6447	3402	1874
6448	3403	1873
6449	3403	1873
6450	3404	1872
6451	3404	1872
6452	3405	1871
6453	3405	1871
6454	3406	1870
6455	3406	1870
6456	3407	1869
6457	3407	1869
6458	3408	1868
6459	3408	1868
6460	3409	1867
6461	3409	1866
6462	3410	1866
6463	3410	1865
6464	3411	1865
6465	3412	1864
6466	3412	1864
6467	3413	1863
6468	3413	1863
6469	3413	1862
6470	3414	1862
6471	3414	1861
6472	3415	1861
6473	3416	1860
6474	3416	1859
6475	3416	1859
6476	3417	1858
6477	3418	1858
6478	3418	1857
6479	3419	1857
6480	3419	1856
6481	3420	1856
6482	3420	1855
6483	3421	1855
6484	3421	1854
6485	3422	1854
6486	3422	1853
6487	3423	1853
6488	3423	1852
6489	3424	1851
6490	3424	1851
6491	3425	1850
6492	3425	1850
6493	3426	1849
6494	3426	1849
6495	3427	1848
6496	3427	1848
6497	3428	1847
6498	3428	1847
6499	3429	1846
6500	3429	1846
6501	3430	1845
6502	3430	1844
6503	3431	1844
6504	3432	1843
6505	3432	1843
6506	3433	1842
6507	3433	1842
6508	3434	1841
6509	3434	1841
6510	3435	1840
6511	3435	1840
6512	3436	1839
6513	3436	1839
6514	3437	1838
6515	3437	1838
6516	3438	1837
6517	3438	1837
6518	3439	1836
6519	3439	1835
6520	3440	1835
6521	3440	1834
6522	3441	1834
6523	3441	1833
6524	3442	1833
6525	3442	1832
6526	3443	1832
6527	3443	1831
6528	3444	1831
6529	3445	1830
6530	3445	1830
6531	3446	1829
6532	3446	1829
6533	3447	1828
6534	3447	1827
6535	3448	1827
6536	3448	1826
