Total_Nbr_of_Items,Total_Price,Venue,Payment_Type,Card_Source,Date_diff,Week_day_name,Nbr_trips_per_wk,Nbr_items_per_wk,Nbr_items_wk_perc,Expenditure_per_wk,Total_Exp_wk_perc,AVG_exp_item_per_wk,Trips_response_lt_5,hour,Part_of_day,Bread,Cooked_meats,Raw_meats,Eating_out,Snacks,Drinks,Vegetables,Fruit,Cooking_base,Dairy_produce,Seasoning,Breakfast,Transport,DIY,Electronics,Education,Tech_and_services,Cosmetics_and_selfcare,Clothes_and_shoes,House_and_kitchen,Bread_receipt,Bread_wk,Bread_wk_perc,Bread_exp_receipt,Bread_exp_wk,Bread_wk_exp_perc,Cooked_meats_receipt,Cooked_meats_wk,Cooked_meats_wk_perc,Cooked_meats_exp_receipt,Cooked_meats_exp_wk,Cooked_meats_wk_exp_perc,Raw_meats_receipt,Raw_meats_wk,Raw_meats_wk_perc,Raw_meats_exp_receipt,Raw_meats_exp_wk,Raw_meats_wk_exp_perc,Eating_out_receipt,Eating_out_wk,Eating_out_wk_perc,Eating_out_exp_receipt,Eating_out_exp_wk,Eating_out_wk_exp_perc,Snacks_receipt,Snacks_wk,Snacks_wk_perc,Snacks_exp_receipt,Snacks_exp_wk,Snacks_wk_exp_perc,Drinks_receipt,Drinks_wk,Drinks_wk_perc,Drinks_exp_receipt,Drinks_exp_wk,Drinks_wk_exp_perc,Vegetables_receipt,Vegetables_wk,Vegetables_wk_perc,Vegetables_exp_receipt,Vegetables_exp_wk,Vegetables_wk_exp_perc,Fruit_receipt,Fruit_wk,Fruit_wk_perc,Fruit_exp_receipt,Fruit_exp_wk,Fruit_wk_exp_perc,Cooking_base_receipt,Cooking_base_wk,Cooking_base_wk_perc,Cooking_base_exp_receipt,Cooking_base_exp_wk,Cooking_base_wk_exp_perc,Dairy_produce_receipt,Dairy_produce_wk,Dairy_produce_wk_perc,Dairy_produce_exp_receipt,Dairy_produce_exp_wk,Dairy_produce_wk_exp_perc,Seasoning_receipt,Seasoning_wk,Seasoning_wk_perc,Seasoning_exp_receipt,Seasoning_exp_wk,Seasoning_wk_exp_perc,Breakfast_receipt,Breakfast_wk,Breakfast_wk_perc,Breakfast_exp_receipt,Breakfast_exp_wk,Breakfast_wk_exp_perc,Transport_receipt,Transport_wk,Transport_wk_perc,Transport_exp_receipt,Transport_exp_wk,Transport_wk_exp_perc,DIY_receipt,DIY_wk,DIY_wk_perc,DIY_exp_receipt,DIY_exp_wk,DIY_wk_exp_perc,Electronics_receipt,Electronics_wk,Electronics_wk_perc,Electronics_exp_receipt,Electronics_exp_wk,Electronics_wk_exp_perc,Education_receipt,Education_wk,Education_wk_perc,Education_exp_receipt,Education_exp_wk,Education_wk_exp_perc,Tech_and_services_receipt,Tech_and_services_wk,Tech_and_services_wk_perc,Tech_and_services_exp_receipt,Tech_and_services_exp_wk,Tech_and_services_wk_exp_perc,Cosmetics_and_selfcare_receipt,Cosmetics_and_selfcare_wk,Cosmetics_and_selfcare_wk_perc,Cosmetics_and_selfcare_exp_receipt,Cosmetics_and_selfcare_exp_wk,Cosmetics_and_selfcare_wk_exp_perc,Clothes_and_shoes_receipt,Clothes_and_shoes_wk,Clothes_and_shoes_wk_perc,Clothes_and_shoes_exp_receipt,Clothes_and_shoes_exp_wk,Clothes_and_shoes_wk_exp_perc,House_and_kitchen_receipt,House_and_kitchen_wk,House_and_kitchen_wk_perc,House_and_kitchen_exp_receipt,House_and_kitchen_exp_wk,House_and_kitchen_wk_exp_perc
1,9.99,Udemy,Card,DD,3.0,Tuesday,3,29,0.034482758620689655,33.03,0.30245231607629425,1.1389655172413793,1,0,Early,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,9.99,9.99,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
11,8.5,Aldi,Card,Contactless,2.0,Thursday,3,29,0.3793103448275862,33.03,0.25734181047532545,1.1389655172413793,1,14,Afternoon,1,1,1,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,1,2,0.5,1.39,2.78,0.5,1,3,0.3333333333333333,1.39,5.659999999999999,0.24558303886925797,0,0,0.0,0.0,0.0,0.0,2,4,0.5,0.73,1.46,0.5,1,1,1.0,0.85,0.85,1.0,0,8,0.0,0.0,0.0,0.0,1,1,1.0,0.79,0.79,1.0,0,0,0.0,0.0,0.0,0.0,2,4,0.5,1.54,3.08,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
17,14.54,Aldi,Card,Contactless,2.0,Saturday,3,29,0.5862068965517241,33.03,0.44020587344838025,1.1389655172413793,1,12,Afternoon,1,1,2,0,2,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,1,2,0.5,1.39,2.78,0.5,2,3,0.6666666666666666,4.27,5.659999999999999,0.7544169611307421,0,0,0.0,0.0,0.0,0.0,2,4,0.5,0.73,1.46,0.5,0,1,0.0,0.0,0.0,0.0,8,8,1.0,5.13,5.13,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,4,0.5,1.54,3.08,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
7,5.9,Aldi,Card,Contactless,3.0,Tuesday,3,26,0.2692307692307692,22.66,0.26037069726390116,0.8715384615384616,1,11,Morning,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,1,2,0.5,1.39,2.78,0.5,1,4,0.25,1.18,6.63,0.1779788838612368,0,0,0.0,0.0,0.0,0.0,2,4,0.5,0.8,1.42,0.5633802816901409,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,4,0.5,1.54,3.08,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
10,8.54,Aldi,Card,Contactless,2.0,Thursday,3,26,0.38461538461538464,22.66,0.37687555163283315,0.8715384615384616,1,12,Afternoon,0,1,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0.0,0.0,0.0,0.0,1,2,0.5,1.39,2.78,0.5,2,4,0.5,2.36,6.63,0.3559577677224736,0,0,0.0,0.0,0.0,0.0,2,4,0.5,0.62,1.42,0.4366197183098592,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1,1,1.0,0.79,0.79,1.0,0,0,0.0,0.0,0.0,0.0,2,4,0.5,1.54,3.08,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,1.8399999999999999,1.8399999999999999,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9,8.22,Aldi,Card,Contactless,2.0,Saturday,3,26,0.34615384615384615,22.66,0.3627537511032657,0.8715384615384616,1,14,Afternoon,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,0,2,0.0,0.0,0.0,0.0,1,4,0.25,3.09,6.63,0.4660633484162896,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6,6,1.0,3.65,3.65,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
11,8.1,Aldi,Card,Contactless,2.0,Monday,3,40,0.275,31.759999999999998,0.25503778337531485,0.7939999999999999,1,11,Morning,1,1,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0.3333333333333333,0.99,2.9699999999999998,0.33333333333333337,1,3,0.3333333333333333,1.39,3.9699999999999998,0.35012594458438284,1,4,0.25,1.18,8.129999999999999,0.14514145141451415,0,0,0.0,0.0,0.0,0.0,4,8,0.5,1.46,2.81,0.5195729537366548,0,0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,4,8,0.5,3.08,6.16,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8,6.78,Aldi,Card,Contactless,3.0,Thursday,3,40,0.2,31.759999999999998,0.21347607052896728,0.7939999999999999,1,11,Morning,1,1,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0.3333333333333333,0.99,2.9699999999999998,0.33333333333333337,1,3,0.3333333333333333,1.39,3.9699999999999998,0.35012594458438284,1,4,0.25,1.18,8.129999999999999,0.14514145141451415,0,0,0.0,0.0,0.0,0.0,2,8,0.25,0.73,2.81,0.2597864768683274,0,0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,1,1,1.0,0.95,0.95,1.0,0,3,0.0,0.0,0.0,0.0,2,8,0.25,1.54,6.16,0.25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
21,16.88,Aldi,Card,Contactless,2.0,Saturday,3,40,0.525,31.759999999999998,0.5314861460957179,0.7939999999999999,1,12,Afternoon,1,1,2,0,2,0,8,0,3,2,0,0,0,0,0,0,0,1,0,0,1,3,0.3333333333333333,0.99,2.9699999999999998,0.33333333333333337,1,3,0.3333333333333333,1.19,3.9699999999999998,0.29974811083123426,2,4,0.5,5.77,8.129999999999999,0.7097170971709718,0,0,0.0,0.0,0.0,0.0,2,8,0.25,0.62,2.81,0.22064056939501778,0,0,0.0,0.0,0.0,0.0,8,8,1.0,4.83,4.83,1.0,0,1,0.0,0.0,0.0,0.0,3,3,1.0,0.6000000000000001,0.6000000000000001,1.0,2,8,0.25,1.54,6.16,0.25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.85,0.85,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
15,10.66,Aldi,Card,Contactless,4.0,Wednesday,2,39,0.38461538461538464,30.19,0.35309705200397484,0.7741025641025642,1,14,Afternoon,1,1,2,0,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,1,2,0.5,1.19,2.38,0.5,2,3,0.6666666666666666,2.36,6.949999999999999,0.339568345323741,0,0,0.0,0.0,0.0,0.0,6,12,0.5,2.19,4.38,0.5,1,2,0.5,0.85,1.8399999999999999,0.46195652173913043,0,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4,6,0.6666666666666666,3.08,4.62,0.6666666666666666,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
24,19.53,Aldi,Card,Contactless,3.0,Saturday,2,39,0.6153846153846154,30.19,0.6469029479960252,0.7741025641025642,1,14,Afternoon,1,1,1,0,6,1,10,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,0.5,0.99,1.98,0.5,1,2,0.5,1.19,2.38,0.5,1,3,0.3333333333333333,4.59,6.949999999999999,0.6604316546762591,0,0,0.0,0.0,0.0,0.0,6,12,0.5,2.19,4.38,0.5,1,2,0.5,0.99,1.8399999999999999,0.5380434782608696,10,10,1.0,6.0600000000000005,6.0600000000000005,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,1.54,4.62,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,1.39,1.39,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
12,8.27,Aldi,Card,Contactless,4.0,Wednesday,3,26,0.46153846153846156,36.44,0.22694840834248078,1.4015384615384614,1,13,Afternoon,1,1,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,1,1,1.0,1.39,1.39,1.0,2,3,0.6666666666666666,2.36,5.35,0.4411214953271028,0,0,0.0,0.0,0.0,0.0,6,6,1.0,2.19,2.19,1.0,0,0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,1.54,2.29,0.6724890829694323,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,16.99,Udemy,Card,DD,3.0,Saturday,3,26,0.038461538461538464,36.44,0.4662458836443469,1.4015384615384614,1,8,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,16.99,16.99,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
13,11.18,Aldi,Card,Contactless,0.0,Saturday,3,26,0.5,36.44,0.30680570801317236,1.4015384615384614,1,14,Afternoon,1,0,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,0,1,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,2.99,5.35,0.5588785046728972,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,9,9,1.0,5.859999999999999,5.859999999999999,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.75,2.29,0.32751091703056767,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3,32.0,Primark,Card,Pin,3.0,Tuesday,7,46,0.06521739130434782,113.94,0.28084956994909605,2.4769565217391305,0,11,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,25.0,68.98,0.36242389098289357,0,0,0.0,0.0,0.0,0.0
2,18.98,Sports direct.com,Card,Pin,0.0,Tuesday,7,46,0.043478260869565216,113.94,0.1665789011760576,2.4769565217391305,0,11,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,18.98,68.98,0.2751522180342128,0,0,0.0,0.0,0.0,0.0
1,2.0,Wilko,Card,Contactless,0.0,Tuesday,7,46,0.021739130434782608,113.94,0.017553098121818503,2.4769565217391305,0,12,Afternoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,4,0.25,2.0,4.29,0.4662004662004662,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
19,15.18,Aldi,Card,Contactless,1.0,Wednesday,7,46,0.41304347826086957,113.94,0.1332280147446024,2.4769565217391305,0,12,Afternoon,1,2,1,0,6,0,0,2,0,4,0,0,0,0,0,0,0,3,0,0,1,2,0.5,0.99,1.98,0.5,2,4,0.5,2.5999999999999996,6.04,0.4304635761589403,1,3,0.3333333333333333,1.39,7.77,0.17889317889317888,0,0,0.0,0.0,0.0,0.0,6,6,1.0,2.19,2.19,1.0,0,1,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,2.6399999999999997,4.09,0.6454767726161369,0,0,0.0,0.0,0.0,0.0,4,6,0.6666666666666666,3.08,4.62,0.6666666666666666,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,4,0.75,2.29,4.29,0.5337995337995338,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
2,25.0,Primark,Card,Pin,0.0,Wednesday,7,46,0.043478260869565216,113.94,0.21941372652273128,2.4769565217391305,0,11,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,25.0,68.98,0.36242389098289357,0,0,0.0,0.0,0.0,0.0
11,10.82,Aldi,Card,Contactless,3.0,Saturday,7,46,0.2391304347826087,113.94,0.0949622608390381,2.4769565217391305,0,13,Afternoon,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,4.69,7.77,0.6036036036036037,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,9,9,1.0,5.54,5.54,1.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
8,9.96,Aldi,Card,Contactless,1.0,Sunday,7,46,0.17391304347826086,113.94,0.08741442864665615,2.4769565217391305,0,10,Morning,1,2,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.98,0.5,2,4,0.5,3.44,6.04,0.5695364238410596,1,3,0.3333333333333333,1.69,7.77,0.21750321750321752,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1,1,1.0,0.85,0.85,1.0,0,9,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,1.45,4.09,0.3545232273838631,0,0,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,1.54,4.62,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
11,30.33,B&Q,Card,Contactless,2.0,Tuesday,4,42,0.2619047619047619,65.2,0.4651840490797546,1.5523809523809524,1,10,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,11,14,0.7857142857142857,32.55,43.8,0.7431506849315068,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
